lat,lon,neutron_count
-16,-19,156.60153
-16,-18,150.92776
-16,-17,152.68747
-16,-16,153.36243
-16,-15,149.48784
-16,-14,151.24301
-16,-13,148.13979
-16,-12,148.7987
-16,-11,149.33603
-16,-10,153.16716
-16,-9,150.95251
-16,-8,153.1354
-16,-7,154.03244
-16,-6,153.35439
-16,-5,149.94148
-16,-4,147.41855
-16,-3,153.09094
-16,-2,155.92003
-16,-1,148.91527
-16,0,155.02936
-16,1,157.82352
-16,2,154.54987
-16,3,154.84653
-16,4,159.95834
-16,5,154.68813
-16,6,154.90388
-16,7,160.37318
-16,8,158.31712
-16,9,158.46454
-16,10,157.47087
-16,11,155.92044
-16,12,155.71765
-16,13,154.25186
-16,14,159.8415
-16,15,159.84395
-16,16,156.27681
-16,17,152.88463
-16,18,151.83919
-16,19,151.66278
-16,20,154.09023
-16,21,156.57994
-16,22,157.54
-16,23,157.02513
-16,24,155.32558
-16,25,154.88525
-16,26,155.53021
-16,27,158.66411
-16,28,154.49844
-16,29,156.36136
-16,30,157.20938
-16,31,157.12434
-16,32,153.16951
-16,33,154.78105
-16,34,156.74329
-16,35,157.63252
-16,36,155.2782
-16,37,154.02295
-16,38,160.58307
-16,39,155.76982
-16,40,162.25662
-16,41,156.21524
-16,42,163.82272
-16,43,157.96715
-16,44,157.60551
-16,45,158.1723
-16,46,154.20448
-16,47,160.3152
-16,48,156.32047
-16,49,150.99304
-16,50,156.29619
-16,51,157.24013
-16,52,152.99144
-16,53,154.4892
-16,54,153.94797
-16,55,154.34196
-16,56,158.96317
-16,57,153.40843
-16,58,158.40714
-16,59,155.47324
-16,60,158.77321
-16,61,159.12659
-16,62,160.84767
-16,63,162.17859
-16,64,155.87213
-16,65,154.8249
-16,66,158.47676
-16,67,157.34789
-16,68,164.60275
-16,69,157.34674
-16,70,161.73526
-16,71,159.27441
-16,72,159.43312
-16,73,157.06769
-16,74,156.69792
-16,75,161.6559
-16,76,153.72281
-16,77,154.82268
-16,78,152.67528
-16,79,154.17084
-16,80,158.38243
-16,81,155.44493
-16,82,153.6028
-16,83,157.07738
-16,84,154.15503
-16,85,160.10489
-16,86,155.30664
-16,87,159.89026
-16,88,159.07043
-16,89,158.31935
-16,90,158.56844
-16,91,157.17876
-16,92,161.97432
-16,93,156.51115
-16,94,161.69745
-16,95,160.48213
-16,96,160.37086
-16,97,158.98933
-16,98,160.48636
-16,99,159.01863
-16,100,159.86406
-16,101,156.16266
-16,102,154.01703
-16,103,156.12146
-16,104,157.38419
-16,105,155.65346
-16,106,156.3646
-16,107,156.48935
-16,108,157.2294
-16,109,155.08293
-16,110,154.14566
-16,111,155.61015
-16,112,150.51045
-16,113,149.29158
-16,114,153.23737
-16,115,157.48827
-16,116,156.4475
-16,117,155.61765
-16,118,157.09958
-16,119,154.54832
-16,120,155.99843
-16,121,154.86104
-16,122,157.69942
-16,123,159.57928
-16,124,156.50189
-16,125,154.82324
-16,126,152.73872
-16,127,159.55286
-16,128,156.2397
-16,129,155.30089
-16,130,158.47197
-16,131,154.91132
-16,132,154.81772
-16,133,151.93706
-16,134,158.79738
-16,135,156.81364
-16,136,160.70851
-16,137,158.83154
-16,138,161.78302
-16,139,155.23143
-16,140,155.68188
-16,141,158.56805
-16,142,157.06125
-16,143,159.04088
-16,144,153.62563
-16,145,155.58504
-16,146,152.02129
-16,147,152.99991
-16,148,155.70564
-16,149,149.39473
-16,150,153.52011
-16,151,154.86256
-16,152,154.82747
-16,153,156.84778
-16,154,156.58841
-16,155,153.83836
-16,156,152.14343
-16,157,155.40285
-16,158,158.53603
-16,159,156.90976
-16,160,162.69504
-16,161,157.17116
-16,162,152.57222
-16,163,162.10542
-16,164,160.41426
-16,165,155.39993
-16,166,156.8435
-16,167,156.27458
-16,168,160.07918
-16,169,161.10287
-16,170,154.10213
-16,171,157.00645
-16,172,162.88043
-16,173,159.3799
-16,174,161.96013
-16,175,157.7979
-16,176,156.45242
-16,177,153.7885
-16,178,158.48283
-16,179,162.583
-16,180,158.91866
-15,-180,154.42941
-15,-179,154.85896
-15,-178,157.90129
-15,-177,155.1335
-15,-176,158.56422
-15,-175,154.01692
-15,-174,154.50867
-15,-173,159.12805
-15,-172,163.7772
-15,-171,162.15762
-15,-170,165.11348
-15,-169,157.08255
-15,-168,157.70496
-15,-167,161.25906
-15,-166,158.22575
-15,-165,159.89552
-15,-164,160.50563
-15,-163,153.74867
-15,-162,161.77055
-15,-161,159.54068
-15,-160,160.91144
-15,-159,155.95041
-15,-158,158.86064
-15,-157,157.47118
-15,-156,158.29242
-15,-155,159.73395
-15,-154,162.15358
-15,-153,164.45767
-15,-152,160.3991
-15,-151,160.92374
-15,-150,159.61981
-15,-149,155.40387
-15,-148,155.90726
-15,-147,157.6692
-15,-146,158.90688
-15,-145,166.85985
-15,-144,159.7995
-15,-143,156.14642
-15,-142,159.56938
-15,-141,160.64732
-15,-140,164.4185
-15,-139,154.9325
-15,-138,160.05644
-15,-137,157.48297
-15,-136,164.57817
-15,-135,155.88966
-15,-134,162.5527
-15,-133,162.1143
-15,-132,162.90173
-15,-131,157.18263
-15,-130,160.52527
-15,-129,156.45293
-15,-128,160.68219
-15,-127,159.28714
-15,-126,159.16296
-15,-125,161.17126
-15,-124,158.87137
-15,-123,160.51309
-15,-122,163.11693
-15,-121,158.07452
-15,-120,158.10777
-15,-119,157.48018
-15,-118,163.86336
-15,-117,155.87755
-15,-116,156.01834
-15,-115,161.05832
-15,-114,158.88222
-15,-113,158.48036
-15,-112,158.44475
-15,-111,160.46117
-15,-110,161.18318
-15,-109,163.05986
-15,-108,158.95227
-15,-107,160.82135
-15,-106,161.08888
-15,-105,163.1078
-15,-104,162.81844
-15,-103,159.57372
-15,-102,161.56131
-15,-101,157.33432
-15,-100,158.5873
-15,-99,160.46118
-15,-98,160.85579
-15,-97,158.75693
-15,-96,166.80995
-15,-95,161.0348
-15,-94,165.14676
-15,-93,162.7067
-15,-92,162.34938
-15,-91,159.74146
-15,-90,160.11026
-15,-89,159.17464
-15,-88,158.17351
-15,-87,163.75168
-15,-86,156.81041
-15,-85,153.26892
-15,-84,158.50305
-15,-83,158.13284
-15,-82,160.4566
-15,-81,156.04724
-15,-80,158.98457
-15,-79,155.16983
-15,-78,158.33308
-15,-77,156.87535
-15,-76,162.1648
-15,-75,154.78456
-15,-74,150.47516
-15,-73,152.9815
-15,-72,154.0789
-15,-71,156.31746
-15,-70,153.96974
-15,-69,159.58975
-15,-68,154.39131
-15,-67,155.38675
-15,-66,156.68146
-15,-65,157.07025
-15,-64,155.21297
-15,-63,149.39857
-15,-62,153.2614
-15,-61,149.82584
-15,-60,151.09682
-15,-59,153.15962
-15,-58,153.23729
-15,-57,152.22952
-15,-56,151.86375
-15,-55,148.9007
-15,-54,151.47948
-15,-53,152.07211
-15,-52,148.86313
-15,-51,151.75703
-15,-50,147.862
-15,-49,148.81958
-15,-48,144.92892
-15,-47,148.2101
-15,-46,144.1087
-15,-45,151.92204
-15,-44,149.88312
-15,-43,151.77213
-15,-42,147.06236
-15,-41,155.8929
-15,-40,152.16403
-15,-39,152.42982
-15,-38,149.79178
-15,-37,153.05885
-15,-36,148.45236
-15,-35,146.23163
-15,-34,150.78308
-15,-33,151.81429
-15,-32,149.03262
-15,-31,150.31947
-15,-30,149.63242
-15,-29,152.81784
-15,-28,152.25548
-15,-27,150.88863
-15,-26,148.48816
-15,-25,148.96463
-15,-24,147.34895
-15,-23,150.57474
-15,-22,147.821
-15,-21,150.38173
-15,-20,148.37332
-15,-19,150.14143
-15,-18,148.32649
-15,-17,146.82141
-15,-16,148.96349
-15,-15,147.98615
-15,-14,145.57173
-15,-13,148.42021
-15,-12,147.7201
-15,-11,145.2266
-15,-10,149.1423
-15,-9,152.2208
-15,-8,148.58046
-15,-7,151.19757
-15,-6,157.43152
-15,-5,148.7462
-15,-4,150.40514
-15,-3,156.51674
-15,-2,156.67517
-15,-1,156.26033
-15,0,156.7155
-15,1,155.14941
-15,2,157.22923
-15,3,161.40508
-15,4,156.4385
-15,5,154.58125
-15,6,155.4699
-15,7,161.20184
-15,8,154.81439
-15,9,156.85489
-15,10,156.77907
-15,11,155.56352
-15,12,157.93295
-15,13,151.99971
-15,14,150.98882
-15,15,154.0813
-15,16,152.37624
-15,17,155.92668
-15,18,158.58725
-15,19,155.84775
-15,20,153.48065
-15,21,152.99704
-15,22,155.43753
-15,23,151.32773
-15,24,154.14265
-15,25,151.28947
-15,26,157.36417
-15,27,156.13548
-15,28,158.11676
-15,29,156.73099
-15,30,153.35081
-15,31,157.98192
-15,32,152.56375
-15,33,152.5948
-15,34,154.5451
-15,35,154.9239
-15,36,158.49747
-15,37,158.15639
-15,38,154.79399
-15,39,158.86552
-15,40,152.61679
-15,41,153.11417
-15,42,152.61642
-15,43,160.71738
-15,44,156.77058
-15,45,156.50818
-15,46,158.67296
-15,47,163.29678
-15,48,153.32668
-15,49,155.40634
-15,50,158.55698
-15,51,157.7173
-15,52,155.49915
-15,53,150.97792
-15,54,152.87254
-15,55,155.10294
-15,56,157.85655
-15,57,156.33524
-15,58,157.91219
-15,59,157.13506
-15,60,157.67725
-15,61,154.29738
-15,62,157.54146
-15,63,155.08711
-15,64,157.53055
-15,65,158.86499
-15,66,155.05641
-15,67,160.49107
-15,68,158.35188
-15,69,155.5421
-15,70,155.6966
-15,71,156.25272
-15,72,159.40508
-15,73,159.17877
-15,74,159.87436
-15,75,159.29744
-15,76,157.63393
-15,77,157.62517
-15,78,156.65997
-15,79,157.10759
-15,80,155.26314
-15,81,154.46487
-15,82,152.73659
-15,83,153.49583
-15,84,156.76692
-15,85,155.56682
-15,86,159.04742
-15,87,153.65965
-15,88,158.60924
-15,89,161.61461
-15,90,158.38322
-15,91,155.96617
-15,92,158.24527
-15,93,155.87018
-15,94,161.17969
-15,95,159.04417
-15,96,157.9839
-15,97,157.73466
-15,98,156.94325
-15,99,155.29886
-15,100,155.83646
-15,101,156.75987
-15,102,149.28032
-15,103,160.8332
-15,104,157.74457
-15,105,158.34416
-15,106,152.49733
-15,107,151.27344
-15,108,157.79733
-15,109,153.25052
-15,110,155.89192
-15,111,153.33034
-15,112,153.37701
-15,113,154.81653
-15,114,153.63974
-15,115,157.44313
-15,116,158.11841
-15,117,154.54681
-15,118,158.51848
-15,119,156.41588
-15,120,152.48604
-15,121,155.36148
-15,122,158.18346
-15,123,158.01929
-15,124,159.05493
-15,125,155.581
-15,126,155.60703
-15,127,160.89563
-15,128,158.80103
-15,129,156.52701
-15,130,155.07814
-15,131,155.84882
-15,132,154.26534
-15,133,151.77483
-15,134,158.83522
-15,135,157.08408
-15,136,158.97571
-15,137,160.7104
-15,138,155.74931
-15,139,167.51596
-15,140,157.96559
-15,141,155.43843
-15,142,159.771
-15,143,152.46065
-15,144,154.55348
-15,145,156.88893
-15,146,153.80875
-15,147,152.018
-15,148,151.21095
-15,149,154.69765
-15,150,154.03633
-15,151,158.4856
-15,152,155.70009
-15,153,153.48814
-15,154,153.75214
-15,155,151.66135
-15,156,158.78226
-15,157,156.53088
-15,158,157.03076
-15,159,158.86748
-15,160,162.27689
-15,161,155.7874
-15,162,158.44066
-15,163,155.5132
-15,164,157.3266
-15,165,158.94102
-15,166,157.42426
-15,167,159.13252
-15,168,157.25867
-15,169,161.00012
-15,170,153.86272
-15,171,154.87985
-15,172,156.9871
-15,173,159.05246
-15,174,160.49982
-15,175,160.52388
-15,176,159.8235
-15,177,151.3371
-15,178,157.4037
-15,179,160.39949
-15,180,156.86101
-14,-180,156.7537
-14,-179,152.46335
-14,-178,156.78055
-14,-177,155.81236
-14,-176,157.95244
-14,-175,161.08603
-14,-174,161.7245
-14,-173,161.50931
-14,-172,158.75293
-14,-171,160.7116
-14,-170,165.45544
-14,-169,162.25383
-14,-168,161.93109
-14,-167,156.1643
-14,-166,159.87741
-14,-165,161.6272
-14,-164,160.24219
-14,-163,156.00336
-14,-162,159.00653
-14,-161,157.46939
-14,-160,160.57758
-14,-159,159.48969
-14,-158,155.806
-14,-157,160.56274
-14,-156,158.28432
-14,-155,159.29445
-14,-154,164.69112
-14,-153,160.2304
-14,-152,159.36813
-14,-151,158.6997
-14,-150,162.53741
-14,-149,155.72603
-14,-148,159.67111
-14,-147,156.53696
-14,-146,158.23386
-14,-145,161.383
-14,-144,157.98996
-14,-143,156.80545
-14,-142,156.36972
-14,-141,163.73703
-14,-140,161.02039
-14,-139,167.11272
-14,-138,157.48932
-14,-137,162.26244
-14,-136,159.57497
-14,-135,154.97044
-14,-134,159.3351
-14,-133,160.11545
-14,-132,162.68526
-14,-131,157.82135
-14,-130,165.11649
-14,-129,167.2226
-14,-128,157.11446
-14,-127,156.43434
-14,-126,156.75183
-14,-125,164.33536
-14,-124,160.3703
-14,-123,164.85564
-14,-122,160.36064
-14,-121,155.4182
-14,-120,158.8588
-14,-119,155.82582
-14,-118,161.39949
-14,-117,160.8177
-14,-116,158.43393
-14,-115,158.8524
-14,-114,159.16298
-14,-113,162.67178
-14,-112,157.40683
-14,-111,161.80199
-14,-110,156.16588
-14,-109,162.78651
-14,-108,161.88055
-14,-107,161.4616
-14,-106,163.11469
-14,-105,157.59402
-14,-104,161.5538
-14,-103,162.25743
-14,-102,160.57704
-14,-101,160.84885
-14,-100,161.50932
-14,-99,159.92975
-14,-98,164.40906
-14,-97,160.48196
-14,-96,157.79099
-14,-95,162.55177
-14,-94,162.31416
-14,-93,161.45198
-14,-92,165.42293
-14,-91,160.55469
-14,-90,158.92435
-14,-89,157.92274
-14,-88,155.233
-14,-87,162.00372
-14,-86,160.61607
-14,-85,154.47685
-14,-84,159.03372
-14,-83,154.29967
-14,-82,158.5499
-14,-81,155.85306
-14,-80,155.65596
-14,-79,153.00253
-14,-78,155.27548
-14,-77,155.30774
-14,-76,159.78108
-14,-75,157.07988
-14,-74,153.89392
-14,-73,154.02666
-14,-72,154.40543
-14,-71,156.43875
-14,-70,158.83165
-14,-69,154.2493
-14,-68,155.73589
-14,-67,153.99094
-14,-66,156.33679
-14,-65,157.347
-14,-64,156.24562
-14,-63,151.24284
-14,-62,152.80225
-14,-61,154.62413
-14,-60,152.46317
-14,-59,150.87025
-14,-58,147.88742
-14,-57,148.9318
-14,-56,151.83319
-14,-55,150.62206
-14,-54,151.68109
-14,-53,151.13953
-14,-52,148.0364
-14,-51,149.21948
-14,-50,149.22366
-14,-49,148.29723
-14,-48,150.04648
-14,-47,150.06848
-14,-46,146.96599
-14,-45,147.62143
-14,-44,142.97696
-14,-43,146.4931
-14,-42,148.82176
-14,-41,150.46904
-14,-40,149.33795
-14,-39,151.93599
-14,-38,149.45276
-14,-37,149.88821
-14,-36,150.59473
-14,-35,148.64241
-14,-34,149.88266
-14,-33,149.20773
-14,-32,154.67386
-14,-31,152.89185
-14,-30,157.87154
-14,-29,152.60248
-14,-28,150.76181
-14,-27,151.8908
-14,-26,150.90663
-14,-25,148.96494
-14,-24,147.83247
-14,-23,143.88214
-14,-22,147.30507
-14,-21,150.4231
-14,-20,148.32805
-14,-19,150.24178
-14,-18,147.32005
-14,-17,150.1624
-14,-16,147.87405
-14,-15,145.20123
-14,-14,147.65643
-14,-13,152.7156
-14,-12,149.47272
-14,-11,145.1238
-14,-10,146.74724
-14,-9,145.8996
-14,-8,150.10522
-14,-7,151.3261
-14,-6,153.17427
-14,-5,149.1028
-14,-4,156.05571
-14,-3,154.41891
-14,-2,154.53282
-14,-1,161.419
-14,0,155.58264
-14,1,158.65382
-14,2,154.96033
-14,3,155.49817
-14,4,155.30461
-14,5,153.80609
-14,6,158.33112
-14,7,155.29695
-14,8,152.7353
-14,9,155.84573
-14,10,156.6194
-14,11,151.64926
-14,12,153.5377
-14,13,152.39897
-14,14,156.41333
-14,15,161.10768
-14,16,156.92216
-14,17,154.59567
-14,18,152.53746
-14,19,152.67926
-14,20,156.13925
-14,21,155.04485
-14,22,153.1209
-14,23,154.43207
-14,24,157.29716
-14,25,155.35251
-14,26,156.77109
-14,27,156.54245
-14,28,157.60443
-14,29,157.61127
-14,30,160.0139
-14,31,152.63893
-14,32,155.08595
-14,33,157.87747
-14,34,155.23093
-14,35,161.85422
-14,36,163.3341
-14,37,153.61621
-14,38,158.1325
-14,39,158.58286
-14,40,157.62302
-14,41,157.92062
-14,42,156.09975
-14,43,159.10822
-14,44,156.83775
-14,45,159.03006
-14,46,158.76984
-14,47,155.389
-14,48,150.65671
-14,49,154.1415
-14,50,157.09097
-14,51,149.55138
-14,52,153.70634
-14,53,151.52687
-14,54,149.83061
-14,55,157.56366
-14,56,157.15808
-14,57,161.01566
-14,58,158.71678
-14,59,152.75375
-14,60,153.45189
-14,61,156.3469
-14,62,157.68456
-14,63,153.69913
-14,64,158.62547
-14,65,159.30139
-14,66,153.28117
-14,67,153.96968
-14,68,156.89357
-14,69,158.73303
-14,70,157.49942
-14,71,152.9292
-14,72,160.45305
-14,73,155.82466
-14,74,154.43243
-14,75,156.71573
-14,76,158.22392
-14,77,156.75555
-14,78,155.11824
-14,79,158.73676
-14,80,157.56462
-14,81,155.95085
-14,82,160.47453
-14,83,158.93727
-14,84,160.3923
-14,85,160.73093
-14,86,159.05359
-14,87,158.76717
-14,88,154.63904
-14,89,161.24294
-14,90,161.03696
-14,91,165.30441
-14,92,156.34023
-14,93,159.32176
-14,94,162.66315
-14,95,158.70728
-14,96,157.38303
-14,97,156.99733
-14,98,155.58757
-14,99,156.47122
-14,100,154.4254
-14,101,154.45593
-14,102,153.28592
-14,103,156.8429
-14,104,156.8635
-14,105,153.82454
-14,106,155.09628
-14,107,160.17998
-14,108,152.78868
-14,109,155.97179
-14,110,154.07043
-14,111,151.7296
-14,112,156.64473
-14,113,155.88434
-14,114,157.30203
-14,115,156.45792
-14,116,154.78401
-14,117,156.05885
-14,118,156.44232
-14,119,158.45451
-14,120,158.6182
-14,121,157.95724
-14,122,155.69131
-14,123,155.99054
-14,124,156.76334
-14,125,156.84294
-14,126,159.00467
-14,127,155.3356
-14,128,156.68622
-14,129,156.60027
-14,130,158.752
-14,131,158.25
-14,132,157.59691
-14,133,160.98595
-14,134,158.7961
-14,135,156.70099
-14,136,157.2269
-14,137,157.64247
-14,138,158.41531
-14,139,161.25336
-14,140,160.2297
-14,141,158.23619
-14,142,154.79726
-14,143,156.35326
-14,144,157.0021
-14,145,152.18861
-14,146,156.85031
-14,147,153.76286
-14,148,156.01892
-14,149,149.39392
-14,150,155.0307
-14,151,158.14296
-14,152,158.47443
-14,153,155.91582
-14,154,155.33905
-14,155,151.1941
-14,156,155.62978
-14,157,160.51265
-14,158,154.3598
-14,159,154.14656
-14,160,149.53052
-14,161,152.43088
-14,162,152.22298
-14,163,159.52864
-14,164,155.34425
-14,165,155.23672
-14,166,158.08372
-14,167,157.29128
-14,168,157.22958
-14,169,159.18242
-14,170,154.42944
-14,171,157.26395
-14,172,161.70354
-14,173,156.2762
-14,174,161.29153
-14,175,162.10162
-14,176,159.6798
-14,177,156.63548
-14,178,154.73198
-14,179,155.97195
-14,180,159.49689
-13,-180,158.97276
-13,-179,155.48058
-13,-178,154.98158
-13,-177,156.97629
-13,-176,161.79793
-13,-175,152.57161
-13,-174,156.21606
-13,-173,162.28476
-13,-172,160.17834
-13,-171,159.32849
-13,-170,161.60794
-13,-169,161.96611
-13,-168,159.57083
-13,-167,160.52417
-13,-166,160.81938
-13,-165,159.73112
-13,-164,159.83742
-13,-163,168.81247
-13,-162,159.26045
-13,-161,162.86287
-13,-160,163.49446
-13,-159,156.86363
-13,-158,155.85175
-13,-157,157.263
-13,-156,160.16626
-13,-155,159.02841
-13,-154,160.66699
-13,-153,156.79942
-13,-152,161.93486
-13,-151,165.78702
-13,-150,160.6866
-13,-149,165.77797
-13,-148,164.4029
-13,-147,155.62396
-13,-146,159.14645
-13,-145,159.93575
-13,-144,159.58086
-13,-143,156.85129
-13,-142,157.10399
-13,-141,160.07904
-13,-140,152.84348
-13,-139,162.22176
-13,-138,154.16452
-13,-137,160.11827
-13,-136,160.26172
-13,-135,161.89558
-13,-134,157.28
-13,-133,158.01259
-13,-132,158.59435
-13,-131,160.15123
-13,-130,161.75352
-13,-129,164.75063
-13,-128,158.45561
-13,-127,164.25209
-13,-126,157.66664
-13,-125,161.70256
-13,-124,161.34378
-13,-123,163.0438
-13,-122,158.67914
-13,-121,156.46423
-13,-120,156.99242
-13,-119,157.2181
-13,-118,161.51761
-13,-117,164.27818
-13,-116,159.22739
-13,-115,155.18611
-13,-114,158.89194
-13,-113,157.1016
-13,-112,163.66214
-13,-111,161.72993
-13,-110,162.80284
-13,-109,164.30699
-13,-108,162.74875
-13,-107,167.25981
-13,-106,163.74622
-13,-105,159.21657
-13,-104,164.63133
-13,-103,167.63637
-13,-102,161.14227
-13,-101,161.43272
-13,-100,163.49406
-13,-99,166.42216
-13,-98,163.13095
-13,-97,157.31514
-13,-96,159.07916
-13,-95,161.37138
-13,-94,161.8886
-13,-93,160.08095
-13,-92,158.43396
-13,-91,158.0059
-13,-90,160.13916
-13,-89,161.52324
-13,-88,159.95363
-13,-87,155.8781
-13,-86,155.7144
-13,-85,157.8601
-13,-84,151.23094
-13,-83,158.59618
-13,-82,158.9989
-13,-81,151.87938
-13,-80,159.0337
-13,-79,154.4939
-13,-78,158.34793
-13,-77,152.79272
-13,-76,154.32614
-13,-75,153.22638
-13,-74,156.13632
-13,-73,155.79407
-13,-72,154.49333
-13,-71,154.10008
-13,-70,153.34343
-13,-69,154.22588
-13,-68,154.45609
-13,-67,151.25294
-13,-66,153.48781
-13,-65,156.8105
-13,-64,153.1401
-13,-63,157.74092
-13,-62,153.13919
-13,-61,155.17656
-13,-60,151.65125
-13,-59,156.65685
-13,-58,154.85172
-13,-57,153.24162
-13,-56,150.55702
-13,-55,148.30328
-13,-54,149.42006
-13,-53,149.0187
-13,-52,151.3648
-13,-51,145.7503
-13,-50,147.01099
-13,-49,146.95293
-13,-48,149.22455
-13,-47,148.88795
-13,-46,145.77892
-13,-45,148.42336
-13,-44,144.21051
-13,-43,148.14998
-13,-42,145.38228
-13,-41,148.9798
-13,-40,149.01544
-13,-39,149.35825
-13,-38,149.82953
-13,-37,151.58044
-13,-36,155.13393
-13,-35,149.01778
-13,-34,154.83104
-13,-33,151.66972
-13,-32,151.9204
-13,-31,153.78876
-13,-30,151.81113
-13,-29,155.35196
-13,-28,147.5538
-13,-27,152.71646
-13,-26,148.28532
-13,-25,154.38908
-13,-24,152.28593
-13,-23,146.21367
-13,-22,147.39708
-13,-21,150.191
-13,-20,150.66641
-13,-19,147.85384
-13,-18,144.12518
-13,-17,149.85947
-13,-16,146.25006
-13,-15,145.21764
-13,-14,146.48479
-13,-13,150.57501
-13,-12,145.02017
-13,-11,150.34967
-13,-10,145.07
-13,-9,148.44958
-13,-8,148.17468
-13,-7,153.17717
-13,-6,147.78732
-13,-5,155.11876
-13,-4,152.34813
-13,-3,152.49321
-13,-2,154.60156
-13,-1,157.68831
-13,0,155.04979
-13,1,161.71698
-13,2,151.40764
-13,3,152.14629
-13,4,153.35936
-13,5,154.52612
-13,6,155.35147
-13,7,159.58482
-13,8,158.87138
-13,9,156.45915
-13,10,157.27762
-13,11,153.99664
-13,12,158.00325
-13,13,158.47151
-13,14,157.58456
-13,15,156.50621
-13,16,153.2261
-13,17,154.7696
-13,18,154.42943
-13,19,152.75882
-13,20,156.4945
-13,21,158.89467
-13,22,154.802
-13,23,157.73827
-13,24,160.21841
-13,25,156.8535
-13,26,156.73283
-13,27,154.68675
-13,28,158.24811
-13,29,156.47977
-13,30,154.17946
-13,31,157.96034
-13,32,156.32304
-13,33,156.55684
-13,34,153.24968
-13,35,152.37556
-13,36,156.57835
-13,37,156.50789
-13,38,154.84984
-13,39,153.62985
-13,40,162.43005
-13,41,157.98634
-13,42,151.42102
-13,43,156.5691
-13,44,153.80247
-13,45,155.3769
-13,46,157.35178
-13,47,154.72116
-13,48,155.41435
-13,49,152.52779
-13,50,153.32373
-13,51,156.92052
-13,52,159.86002
-13,53,156.87558
-13,54,153.81506
-13,55,153.73203
-13,56,154.3233
-13,57,158.27617
-13,58,155.99934
-13,59,155.09283
-13,60,155.44865
-13,61,152.84872
-13,62,154.83702
-13,63,155.83174
-13,64,153.85101
-13,65,156.48431
-13,66,152.54034
-13,67,159.6563
-13,68,156.6563
-13,69,158.35281
-13,70,160.75139
-13,71,154.59311
-13,72,160.9458
-13,73,158.33002
-13,74,159.64513
-13,75,154.99315
-13,76,156.91478
-13,77,157.40237
-13,78,156.32811
-13,79,159.08058
-13,80,161.35927
-13,81,157.92613
-13,82,155.5655
-13,83,156.21758
-13,84,162.07446
-13,85,152.57985
-13,86,157.59938
-13,87,153.24394
-13,88,156.67029
-13,89,162.4477
-13,90,159.89786
-13,91,159.36832
-13,92,159.81302
-13,93,158.89212
-13,94,158.66693
-13,95,157.37068
-13,96,157.49098
-13,97,159.38426
-13,98,153.49304
-13,99,163.14722
-13,100,154.55823
-13,101,155.85262
-13,102,156.02463
-13,103,160.02037
-13,104,157.41948
-13,105,155.56198
-13,106,156.29953
-13,107,151.75392
-13,108,153.18408
-13,109,156.75893
-13,110,158.43282
-13,111,154.02013
-13,112,157.53117
-13,113,155.09253
-13,114,154.98085
-13,115,158.78662
-13,116,155.83896
-13,117,157.62529
-13,118,164.07741
-13,119,160.35275
-13,120,159.40363
-13,121,158.61359
-13,122,158.87265
-13,123,156.37032
-13,124,154.97345
-13,125,158.0269
-13,126,154.30565
-13,127,151.82945
-13,128,154.94536
-13,129,155.12427
-13,130,156.8374
-13,131,157.46437
-13,132,157.38588
-13,133,160.23088
-13,134,155.55171
-13,135,156.27647
-13,136,159.20973
-13,137,157.91222
-13,138,157.80295
-13,139,158.9681
-13,140,157.0475
-13,141,156.15193
-13,142,151.62505
-13,143,156.86378
-13,144,156.4717
-13,145,157.76024
-13,146,156.70801
-13,147,152.28499
-13,148,152.38513
-13,149,151.29417
-13,150,150.74834
-13,151,159.99818
-13,152,159.60881
-13,153,154.1797
-13,154,158.51686
-13,155,154.19286
-13,156,154.97855
-13,157,155.32541
-13,158,152.6739
-13,159,153.13268
-13,160,159.97762
-13,161,156.03772
-13,162,155.41132
-13,163,158.6101
-13,164,152.89934
-13,165,151.48257
-13,166,158.00002
-13,167,153.73979
-13,168,155.0325
-13,169,159.16211
-13,170,158.7313
-13,171,153.91832
-13,172,157.8611
-13,173,162.07274
-13,174,159.4298
-13,175,160.44267
-13,176,161.1815
-13,177,156.24629
-13,178,154.24731
-13,179,161.34653
-13,180,158.78368
-12,-180,162.69383
-12,-179,154.49492
-12,-178,154.85283
-12,-177,164.87254
-12,-176,161.17906
-12,-175,158.64699
-12,-174,161.13202
-12,-173,161.986
-12,-172,164.99553
-12,-171,161.89911
-12,-170,159.10963
-12,-169,162.44502
-12,-168,165.91063
-12,-167,162.16841
-12,-166,161.86249
-12,-165,162.85826
-12,-164,161.11244
-12,-163,160.5695
-12,-162,161.20819
-12,-161,158.92534
-12,-160,158.53314
-12,-159,155.78452
-12,-158,156.1308
-12,-157,160.41048
-12,-156,156.57483
-12,-155,156.52013
-12,-154,158.2035
-12,-153,160.09267
-12,-152,161.08437
-12,-151,159.0971
-12,-150,157.66693
-12,-149,158.841
-12,-148,157.70319
-12,-147,163.2671
-12,-146,159.91112
-12,-145,160.07887
-12,-144,156.67911
-12,-143,160.57428
-12,-142,163.80627
-12,-141,153.60489
-12,-140,155.1537
-12,-139,159.03685
-12,-138,156.4547
-12,-137,159.92784
-12,-136,156.84528
-12,-135,162.46031
-12,-134,163.28857
-12,-133,159.46515
-12,-132,160.20676
-12,-131,158.90033
-12,-130,156.58261
-12,-129,155.86624
-12,-128,163.37021
-12,-127,161.89487
-12,-126,163.34991
-12,-125,162.08278
