lat,lon,gravity
-58.5,-139.5,44.1424
-58.5,-138.5,59.8424
-58.5,-137.5,74.5405
-58.5,-136.5,84.9845
-58.5,-135.5,93.055
-58.5,-134.5,81.7427
-58.5,-133.5,56.3186
-58.5,-132.5,38.8229
-58.5,-131.5,45.8753
-58.5,-130.5,69.8252
-58.5,-129.5,73.5207
-58.5,-128.5,60.3699
-58.5,-127.5,50.0418
-58.5,-126.5,43.0036
-58.5,-125.5,37.0034
-58.5,-124.5,37.0825
-58.5,-123.5,33.2125
-58.5,-122.5,22.3051
-58.5,-121.5,9.2625
-58.5,-120.5,15.7672
-58.5,-119.5,28.5474
-58.5,-118.5,25.437
-58.5,-117.5,-0.4594
-58.5,-116.5,-18.0603
-58.5,-115.5,-14.2185
-58.5,-114.5,-32.497
-58.5,-113.5,-15.6073
-58.5,-112.5,-12.7914
-58.5,-111.5,-18.9681
-58.5,-110.5,18.1078
-58.5,-109.5,3.622
-58.5,-108.5,-7.2017
-58.5,-107.5,-5.0457
-58.5,-106.5,0.2338
-58.5,-105.5,-13.3625
-58.5,-104.5,-5.8035
-58.5,-103.5,-5.6293
-58.5,-102.5,-13.7678
-58.5,-101.5,-6.3794
-58.5,-100.5,-6.5451
-58.5,-99.5,0.2548
-58.5,-98.5,11.7302
-58.5,-97.5,2.6505
-58.5,-96.5,-6.5558
-58.5,-95.5,-6.0654
-58.5,-94.5,-3.3017
-58.5,-93.5,-10.0265
-58.5,-92.5,-16.7611
-58.5,-91.5,-8.0596
-58.5,-90.5,9.7296
-58.5,-89.5,15.8066
-58.5,-88.5,0.912
-58.5,-87.5,8.295
-58.5,-86.5,1.9992
-58.5,-85.5,14.6701
-58.5,-84.5,28.142
-58.5,-83.5,31.5144
-58.5,-82.5,31.8828
-58.5,-81.5,22.9854
-58.5,-80.5,45.8463
-58.5,-79.5,60.2547
-58.5,-78.5,57.9754
-58.5,-77.5,47.4255
-58.5,-76.5,76.0299
-58.5,-75.5,87.0875
-58.5,-74.5,90.8305
-58.5,-73.5,110.5063
-58.5,-72.5,76.703
-58.5,-71.5,81.9409
-58.5,-70.5,35.4079
-58.5,-69.5,24.9029
-58.5,-68.5,18.6936
-58.5,-67.5,29.5625
-58.5,-66.5,27.9216
-58.5,-65.5,16.9554
-58.5,-64.5,20.856
-58.5,-63.5,18.8802
-58.5,-62.5,18.9325
-58.5,-61.5,35.6339
-58.5,-60.5,48.9959
-58.5,-59.5,36.6543
-58.5,-58.5,6.0338
-58.5,-57.5,4.949
-58.5,-56.5,-5.2995
-58.5,-55.5,-7.9999
-58.5,-54.5,-25.7588
-58.5,-53.5,-29.0387
-58.5,-52.5,-42.1502
-58.5,-51.5,-72.4809
-58.5,-50.5,-82.1538
-58.5,-49.5,-61.7594
-58.5,-48.5,-34.2752
-58.5,-47.5,22.6951
-58.5,-46.5,62.7863
-58.5,-45.5,106.9467
-58.5,-44.5,154.8029
-58.5,-43.5,180.6992
-58.5,-42.5,167.8708
-58.5,-41.5,123.3212
-58.5,-40.5,88.7826
-58.5,-39.5,69.9712
-58.5,-38.5,89.6594
-58.5,-37.5,134.3582
-58.5,-36.5,184.7229
-58.5,-35.5,257.2076
-58.5,-34.5,301.2176
-58.5,-33.5,317.3372
-58.5,-32.5,326.8015
-58.5,-31.5,327.0674
-58.5,-30.5,324.8232
-58.5,-29.5,318.3508
-58.5,-28.5,300.6189
-58.5,-27.5,280.1189
-58.5,-26.5,284.5753
-58.5,-25.5,297.849
-58.5,-24.5,310.5934
-58.5,-23.5,318.6571
-58.5,-22.5,341.5612
-58.5,-21.5,369.9074
-58.5,-20.5,413.9062
-58.5,-19.5,464.6556
-58.5,-18.5,518.4267
-58.5,-17.5,547.7721
-58.5,-16.5,546.7236
-58.5,-15.5,525.5159
-58.5,-14.5,493.0027
-58.5,-13.5,464.9748
-58.5,-12.5,447.6616
-58.5,-11.5,440.7925
-58.5,-10.5,427.5214
-58.5,-9.5,422.426
-58.5,-8.5,421.4683
-58.5,-7.5,435.9153
-58.5,-6.5,444.4164
-58.5,-5.5,439.9766
-58.5,-4.5,438.7309
-58.5,-3.5,436.6608
-58.5,-2.5,438.6975
-58.5,-1.5,444.4131
-58.5,-0.5,448.1512
-58.5,0.5,453.7518
-58.5,1.5,456.2385
-58.5,2.5,460.6461
-58.5,3.5,467.0559
-58.5,4.5,469.76
-58.5,5.5,471.3293
-58.5,6.5,466.5547
-58.5,7.5,464.617
-58.5,8.5,457.3334
-58.5,9.5,451.2178
-58.5,10.5,445.5374
-58.5,11.5,445.4715
-58.5,12.5,437.932
-58.5,13.5,432.0346
-58.5,14.5,436.3867
-58.5,15.5,432.1419
-58.5,16.5,435.0737
-58.5,17.5,447.9264
-58.5,18.5,441.2694
-58.5,19.5,430.7923
-58.5,20.5,419.4183
-58.5,21.5,427.4535
-58.5,22.5,436.5241
-58.5,23.5,423.765
-58.5,24.5,439.2731
-58.5,25.5,447.1379
-58.5,26.5,442.564
-58.5,27.5,443.9269
-58.5,28.5,452.5347
-58.5,29.5,423.2063
-58.5,30.5,441.1088
-58.5,31.5,431.764
-58.5,32.5,420.6902
-58.5,33.5,412.2224
-58.5,34.5,414.12
-58.5,35.5,402.7377
-58.5,36.5,401.3142
-58.5,37.5,387.3325
-58.5,38.5,373.8643
-58.5,39.5,364.6893
-58.5,40.5,355.6469
-58.5,41.5,355.7394
-58.5,42.5,343.5951
-58.5,43.5,305.2903
-58.5,44.5,291.8759
-58.5,45.5,289.7568
-58.5,46.5,278.8986
-58.5,47.5,270.1796
-58.5,48.5,248.8445
-58.5,49.5,239.369
-58.5,50.5,270.1234
-58.5,51.5,278.7807
-58.5,52.5,264.086
-58.5,53.5,213.0639
-58.5,54.5,168.1527
-58.5,55.5,146.6602
-58.5,56.5,151.5633
-58.5,57.5,160.9097
-58.5,58.5,155.3024
-58.5,59.5,116.0321
-58.5,60.5,56.5952
-58.5,61.5,14.936
-58.5,62.5,27.1763
-58.5,63.5,54.2543
-58.5,64.5,40.491
-58.5,65.5,9.1675
-58.5,66.5,0.7205
-58.5,67.5,-25.3113
-58.5,68.5,-67.1744
-58.5,69.5,-71.3335
-58.5,70.5,-101.638
-58.5,71.5,-119.279
-58.5,72.5,-147.2581
-58.5,73.5,-124.4657
-58.5,74.5,-126.5498
-58.5,75.5,-98.8729
-58.5,76.5,-125.4777
-58.5,77.5,-150.0333
-58.5,78.5,-185.2391
-58.5,79.5,-193.053
-58.5,80.5,-224.3632
-58.5,81.5,-239.3757
-58.5,82.5,-238.2065
-58.5,83.5,-241.6579
-58.5,84.5,-266.1864
-58.5,85.5,-273.9356
-58.5,86.5,-264.6674
-58.5,87.5,-281.6312
-58.5,88.5,-271.9928
-58.5,89.5,-265.6777
-58.5,90.5,-264.5626
-58.5,91.5,-240.3449
-58.5,92.5,-231.4145
-58.5,93.5,-219.0924
-58.5,94.5,-214.9015
-58.5,95.5,-199.0922
-58.5,96.5,-192.5411
-58.5,97.5,-188.1396
-58.5,98.5,-208.9649
-58.5,99.5,-217.4386
-58.5,100.5,-201.4894
-58.5,101.5,-233.0319
-58.5,102.5,-247.6935
-58.5,103.5,-227.9639
-58.5,104.5,-214.7246
-58.5,105.5,-192.8843
-58.5,106.5,-179.804
-58.5,107.5,-190.7323
-58.5,108.5,-185.0719
-58.5,109.5,-182.026
-58.5,110.5,-155.6245
-58.5,111.5,-143.6904
-58.5,112.5,-129.6559
-58.5,113.5,-99.8613
-58.5,114.5,-95.6449
-58.5,115.5,-106.3998
-58.5,116.5,-78.7309
-58.5,117.5,-65.2051
-58.5,118.5,-53.0225
-58.5,119.5,-42.0897
-58.5,120.5,-26.8839
-58.5,121.5,-44.3417
-58.5,122.5,-36.6549
-58.5,123.5,-40.2776
-58.5,124.5,-56.7174
-58.5,125.5,-64.7715
-58.5,126.5,-71.9036
-58.5,127.5,-57.1906
-58.5,128.5,-43.3889
-58.5,129.5,-34.7305
-58.5,130.5,-17.2011
-58.5,131.5,8.6036
-58.5,132.5,34.2463
-58.5,133.5,47.1543
-58.5,134.5,67.0919
-58.5,135.5,72.9664
-58.5,136.5,73.5607
-58.5,137.5,55.8231
-58.5,138.5,35.4342
-58.5,139.5,6.6062
-58.5,140.5,5.4462
-58.5,141.5,8.9327
-58.5,142.5,23.6476
-58.5,143.5,34.3821
-58.5,144.5,34.8029
-58.5,145.5,38.572
-58.5,146.5,47.7706
-58.5,147.5,61.6319
-58.5,148.5,69.2246
-58.5,149.5,75.0451
-58.5,150.5,65.1296
-58.5,151.5,60.747
-58.5,152.5,53.9507
-58.5,153.5,45.9835
-58.5,154.5,49.8208
-58.5,155.5,54.473
-58.5,156.5,47.6186
-58.5,157.5,40.7186
-58.5,158.5,26.9418
-58.5,159.5,2.7275
-58.5,160.5,2.4429
-58.5,161.5,3.9468
-58.5,162.5,-0.5623
-58.5,163.5,4.6796
-58.5,164.5,-0.0126
-58.5,165.5,30.6443
-58.5,166.5,20.9476
-58.5,167.5,20.929
-58.5,168.5,35.8907
-58.5,169.5,37.3056
-58.5,170.5,35.7047
-58.5,171.5,51.0462
-58.5,172.5,73.2976
-58.5,173.5,87.5879
-58.5,174.5,91.8904
-58.5,175.5,88.2772
-58.5,176.5,101.1023
-58.5,177.5,104.5402
-58.5,178.5,98.8597
-58.5,179.5,87.6298
-59.5,-179.5,95.1143
-59.5,-178.5,84.0424
-59.5,-177.5,62.7422
-59.5,-176.5,42.0077
-59.5,-175.5,34.322
-59.5,-174.5,16.9105
-59.5,-173.5,6.9674
-59.5,-172.5,9.7386
-59.5,-171.5,18.0739
-59.5,-170.5,14.411
-59.5,-169.5,15.9821
-59.5,-168.5,25.0535
-59.5,-167.5,35.1953
-59.5,-166.5,52.9231
-59.5,-165.5,45.6948
-59.5,-164.5,29.1308
-59.5,-163.5,33.2827
-59.5,-162.5,33.5757
-59.5,-161.5,47.164
-59.5,-160.5,39.9024
-59.5,-159.5,31.6772
-59.5,-158.5,20.7788
-59.5,-157.5,24.4509
-59.5,-156.5,37.095
-59.5,-155.5,36.67
-59.5,-154.5,60.6265
-59.5,-153.5,54.7654
-59.5,-152.5,50.5211
-59.5,-151.5,34.9342
-59.5,-150.5,31.6432
-59.5,-149.5,33.4651
-59.5,-148.5,27.7315
-59.5,-147.5,31.0364
-59.5,-146.5,40.9305
-59.5,-145.5,51.177
-59.5,-144.5,58.2479
-59.5,-143.5,60.0092
-59.5,-142.5,40.1058
-59.5,-141.5,26.7525
-59.5,-140.5,27.3013
-59.5,-139.5,40.0033
-59.5,-138.5,64.3793
-59.5,-137.5,71.165
-59.5,-136.5,75.5743
-59.5,-135.5,64.2425
-59.5,-134.5,45.9666
-59.5,-133.5,38.5676
-59.5,-132.5,18.1976
-59.5,-131.5,23.0615
-59.5,-130.5,36.6809
-59.5,-129.5,43.5972
-59.5,-128.5,34.9296
-59.5,-127.5,25.1023
-59.5,-126.5,21.95
-59.5,-125.5,27.366
-59.5,-124.5,15.1931
-59.5,-123.5,1.857
-59.5,-122.5,-1.6871
-59.5,-121.5,1.0731
-59.5,-120.5,-3.7255
-59.5,-119.5,-4.5009
-59.5,-118.5,3.9082
-59.5,-117.5,3.0225
-59.5,-116.5,-9.199
-59.5,-115.5,-15.1545
-59.5,-114.5,-30.4991
-59.5,-113.5,-26.2219
-59.5,-112.5,-32.1294
-59.5,-111.5,-22.6627
-59.5,-110.5,-4.595
-59.5,-109.5,-1.3888
-59.5,-108.5,1.875
-59.5,-107.5,-6.0838
-59.5,-106.5,-13.6517
-59.5,-105.5,-19.2157
-59.5,-104.5,3.8247
-59.5,-103.5,0.7094
-59.5,-102.5,-10.6308
-59.5,-101.5,3.7224
-59.5,-100.5,7.4855
-59.5,-99.5,-6.5902
-59.5,-98.5,-0.1645
-59.5,-97.5,0.9906
-59.5,-96.5,8.1833
-59.5,-95.5,14.146
-59.5,-94.5,8.2278
-59.5,-93.5,4.4977
-59.5,-92.5,4.7158
-59.5,-91.5,8.4019
-59.5,-90.5,-5.3924
-59.5,-89.5,6.099
-59.5,-88.5,-1.3651
-59.5,-87.5,14.2441
-59.5,-86.5,5.7805
-59.5,-85.5,22.2418
-59.5,-84.5,18.8629
-59.5,-83.5,34.4866
-59.5,-82.5,31.0043
-59.5,-81.5,34.9735
-59.5,-80.5,53.0427
-59.5,-79.5,75.6779
-59.5,-78.5,91.0649
-59.5,-77.5,92.0428
-59.5,-76.5,103.4321
-59.5,-75.5,96.1071
-59.5,-74.5,97.7537
-59.5,-73.5,107.1135
-59.5,-72.5,80.6932
-59.5,-71.5,59.4667
-59.5,-70.5,19.7927
-59.5,-69.5,6.0482
-59.5,-68.5,7.7327
-59.5,-67.5,26.0112
-59.5,-66.5,25.2702
-59.5,-65.5,33.4336
-59.5,-64.5,50.6217
-59.5,-63.5,43.2513
-59.5,-62.5,31.7292
-59.5,-61.5,40.4345
-59.5,-60.5,45.1963
-59.5,-59.5,20.5332
-59.5,-58.5,1.6136
-59.5,-57.5,-0.4991
-59.5,-56.5,-10.7565
-59.5,-55.5,-20.9562
-59.5,-54.5,-23.8634
-59.5,-53.5,-32.1919
-59.5,-52.5,-55.7736
-59.5,-51.5,-76.7827
-59.5,-50.5,-98.0308
-59.5,-49.5,-94.8832
-59.5,-48.5,-69.7497
-59.5,-47.5,-24.1996
-59.5,-46.5,0.3453
-59.5,-45.5,33.9372
-59.5,-44.5,39.9608
-59.5,-43.5,40.5998
-59.5,-42.5,40.0204
-59.5,-41.5,37.1885
-59.5,-40.5,49.5382
-59.5,-39.5,71.7311
-59.5,-38.5,100.8163
-59.5,-37.5,136.4747
-59.5,-36.5,193.4657
-59.5,-35.5,275.489
-59.5,-34.5,310.9636
-59.5,-33.5,320.4488
-59.5,-32.5,336.8153
-59.5,-31.5,340.1994
-59.5,-30.5,335.4003
-59.5,-29.5,327.0138
-59.5,-28.5,308.8638
-59.5,-27.5,292.1221
-59.5,-26.5,291.7262
-59.5,-25.5,314.1062
-59.5,-24.5,321.5504
-59.5,-23.5,318.8264
-59.5,-22.5,321.8595
-59.5,-21.5,338.4458
-59.5,-20.5,362.6366
-59.5,-19.5,397.6169
-59.5,-18.5,431.0846
-59.5,-17.5,448.3281
-59.5,-16.5,449.1629
-59.5,-15.5,445.4007
-59.5,-14.5,435.2522
-59.5,-13.5,420.7544
-59.5,-12.5,412.6061
-59.5,-11.5,403.8065
-59.5,-10.5,404.3357
-59.5,-9.5,434.3585
-59.5,-8.5,443.0756
-59.5,-7.5,446.8279
-59.5,-6.5,452.5722
-59.5,-5.5,454.0353
-59.5,-4.5,456.6413
-59.5,-3.5,455.4485
-59.5,-2.5,462.2459
-59.5,-1.5,467.6613
-59.5,-0.5,464.9436
-59.5,0.5,470.545
-59.5,1.5,472.79
-59.5,2.5,475.1621
-59.5,3.5,472.0488
-59.5,4.5,480.8995
-59.5,5.5,480.7916
-59.5,6.5,468.868
-59.5,7.5,459.7643
-59.5,8.5,452.331
-59.5,9.5,442.4189
-59.5,10.5,431.0598
-59.5,11.5,428.1412
-59.5,12.5,419.6664
-59.5,13.5,417.5985
-59.5,14.5,420.0282
-59.5,15.5,421.9689
-59.5,16.5,429.5136
-59.5,17.5,439.128
-59.5,18.5,429.9874
-59.5,19.5,429.7757
-59.5,20.5,431.5065
-59.5,21.5,431.9413
-59.5,22.5,438.1602
-59.5,23.5,425.0963
-59.5,24.5,441.3868
-59.5,25.5,452.3408
-59.5,26.5,445.5506
-59.5,27.5,441.5745
-59.5,28.5,447.4353
-59.5,29.5,418.2703
-59.5,30.5,421.6665
-59.5,31.5,415.1499
-59.5,32.5,412.9974
-59.5,33.5,404.9445
-59.5,34.5,406.0437
-59.5,35.5,398.5761
-59.5,36.5,400.4151
-59.5,37.5,382.5284
-59.5,38.5,369.5974
-59.5,39.5,364.9757
-59.5,40.5,355.0351
-59.5,41.5,352.5678
-59.5,42.5,347.028
-59.5,43.5,323.6132
-59.5,44.5,308.8293
-59.5,45.5,302.9806
-59.5,46.5,295.8667
-59.5,47.5,298.9754
-59.5,48.5,288.6122
-59.5,49.5,267.5353
-59.5,50.5,289.4124
-59.5,51.5,271.6768
-59.5,52.5,262.1833
-59.5,53.5,236.9468
-59.5,54.5,203.4843
-59.5,55.5,179.024
-59.5,56.5,179.6546
-59.5,57.5,179.373
-59.5,58.5,167.5408
-59.5,59.5,141.3199
-59.5,60.5,110.7291
-59.5,61.5,73.1471
-59.5,62.5,71.0284
-59.5,63.5,54.5658
-59.5,64.5,51.2746
-59.5,65.5,41.8025
-59.5,66.5,36.0728
-59.5,67.5,22.0275
-59.5,68.5,-21.2332
-59.5,69.5,-41.5863
-59.5,70.5,-65.6108
-59.5,71.5,-94.4991
-59.5,72.5,-104.9462
-59.5,73.5,-102.1632
-59.5,74.5,-103.9052
-59.5,75.5,-61.6997
-59.5,76.5,-65.3041
-59.5,77.5,-88.3008
-59.5,78.5,-115.6415
-59.5,79.5,-152.6992
-59.5,80.5,-182.6173
-59.5,81.5,-178.5569
-59.5,82.5,-174.6148
-59.5,83.5,-199.1924
-59.5,84.5,-218.6086
-59.5,85.5,-212.2691
-59.5,86.5,-221.6668
-59.5,87.5,-232.5506
-59.5,88.5,-237.2579
-59.5,89.5,-230.6876
-59.5,90.5,-235.5523
-59.5,91.5,-224.1091
-59.5,92.5,-220.9599
-59.5,93.5,-208.1945
-59.5,94.5,-200.1519
-59.5,95.5,-188.3307
-59.5,96.5,-188.2041
-59.5,97.5,-192.161
-59.5,98.5,-209.719
-59.5,99.5,-204.5362
-59.5,100.5,-217.6528
-59.5,101.5,-226.4099
-59.5,102.5,-227.6267
-59.5,103.5,-229.9413
-59.5,104.5,-237.6733
-59.5,105.5,-214.4258
-59.5,106.5,-203.9836
-59.5,107.5,-193.2124
-59.5,108.5,-167.952
-59.5,109.5,-173.1173
-59.5,110.5,-155.1982
-59.5,111.5,-144.7075
-59.5,112.5,-129.9949
-59.5,113.5,-115.0587
-59.5,114.5,-103.7488
-59.5,115.5,-87.5383
-59.5,116.5,-67.4886
-59.5,117.5,-47.7218
-59.5,118.5,-30.84
-59.5,119.5,-25.4086
-59.5,120.5,-11.2956
-59.5,121.5,-28.3775
-59.5,122.5,-32.5854
-59.5,123.5,-26.7768
-59.5,124.5,-39.7132
-59.5,125.5,-55.3713
-59.5,126.5,-58.8359
-59.5,127.5,-58.1269
-59.5,128.5,-56.0272
-59.5,129.5,-45.2327
-59.5,130.5,-28.3392
-59.5,131.5,-13.06
-59.5,132.5,-4.7273
-59.5,133.5,-5.4042
-59.5,134.5,5.1483
-59.5,135.5,14.6909
-59.5,136.5,24.9361
-59.5,137.5,26.3994
-59.5,138.5,27.4897
-59.5,139.5,11.4072
-59.5,140.5,20.4034
-59.5,141.5,29.1248
-59.5,142.5,33.0602
-59.5,143.5,39.9024
-59.5,144.5,30.5745
-59.5,145.5,20.6269
-59.5,146.5,14.788
-59.5,147.5,17.1401
-59.5,148.5,31.5495
-59.5,149.5,34.098
-59.5,150.5,41.1232
-59.5,151.5,38.3907
-59.5,152.5,38.301
-59.5,153.5,29.3049
-59.5,154.5,35.3879
-59.5,155.5,49.1126
-59.5,156.5,51.6482
-59.5,157.5,47.236
-59.5,158.5,41.6234
-59.5,159.5,15.6437
-59.5,160.5,-1.3998
-59.5,161.5,-4.6667
-59.5,162.5,-2.0149
-59.5,163.5,4.9452
-59.5,164.5,11.5019
-59.5,165.5,22.1222
-59.5,166.5,18.0241
-59.5,167.5,28.9887
-59.5,168.5,31.3289
-59.5,169.5,27.1268
-59.5,170.5,24.0993
-59.5,171.5,26.8239
-59.5,172.5,31.691
-59.5,173.5,56.687
-59.5,174.5,74.5573
-59.5,175.5,78.2523
-59.5,176.5,87.1957
-59.5,177.5,96.6434
-59.5,178.5,104.4193
-59.5,179.5,105.7773
-60.5,-179.5,90.8028
-60.5,-178.5,78.6678
-60.5,-177.5,52.6809
-60.5,-176.5,21.8233
-60.5,-175.5,1.7159
-60.5,-174.5,-13.3123
-60.5,-173.5,-14.8125
-60.5,-172.5,-10.5131
-60.5,-171.5,-4.1246
-60.5,-170.5,9.4048
-60.5,-169.5,8.5345
-60.5,-168.5,14.355
-60.5,-167.5,25.037
-60.5,-166.5,43.3866
-60.5,-165.5,26.4888
-60.5,-164.5,10.5158
-60.5,-163.5,9.4452
-60.5,-162.5,1.7584
-60.5,-161.5,15.2372
-60.5,-160.5,31.0336
-60.5,-159.5,32.2439
-60.5,-158.5,22.3632
-60.5,-157.5,11.4735
-60.5,-156.5,25.7633
-60.5,-155.5,29.6001
-60.5,-154.5,52.5471
-60.5,-153.5,50.5891
-60.5,-152.5,55.349
-60.5,-151.5,54.7994
-60.5,-150.5,45.2177
-60.5,-149.5,47.6671
-60.5,-148.5,27.6632
-60.5,-147.5,10.3255
-60.5,-146.5,6.6371
-60.5,-145.5,16.4513
-60.5,-144.5,21.1518
-60.5,-143.5,33.4562
-60.5,-142.5,43.5554
-60.5,-141.5,38.6708
-60.5,-140.5,46.9144
-60.5,-139.5,56.0482
-60.5,-138.5,60.01
-60.5,-137.5,64.2032
-60.5,-136.5,61.6594
-60.5,-135.5,41.2082
-60.5,-134.5,13.3361
-60.5,-133.5,8.2792
-60.5,-132.5,3.5202
-60.5,-131.5,8.1459
-60.5,-130.5,6.4307
-60.5,-129.5,7.9551
-60.5,-128.5,17.1547
-60.5,-127.5,19.886
-60.5,-126.5,20.6842
-60.5,-125.5,17.6151
-60.5,-124.5,1.2662
-60.5,-123.5,-11.7234
-60.5,-122.5,-24.8707
-60.5,-121.5,-12.7145
-60.5,-120.5,1.4565
-60.5,-119.5,7.9027
-60.5,-118.5,5.8064
-60.5,-117.5,5.6272
-60.5,-116.5,-0.169
-60.5,-115.5,-11.5594
-60.5,-114.5,-32.3001
-60.5,-113.5,-2.6907
-60.5,-112.5,-17.1395
-60.5,-111.5,-17.5772
-60.5,-110.5,-3.0936
-60.5,-109.5,-3.4093
-60.5,-108.5,10.1846
-60.5,-107.5,-9.2605
-60.5,-106.5,-41.1882
-60.5,-105.5,-34.0261
-60.5,-104.5,-16.9831
-60.5,-103.5,-9.1714
-60.5,-102.5,0.2654
-60.5,-101.5,6.8032
-60.5,-100.5,6.9317
-60.5,-99.5,7.0694
-60.5,-98.5,6.984
-60.5,-97.5,3.9004
-60.5,-96.5,1.028
-60.5,-95.5,12.7555
-60.5,-94.5,13.5091
-60.5,-93.5,11.4671
-60.5,-92.5,4.0668
-60.5,-91.5,8.0145
-60.5,-90.5,7.6491
-60.5,-89.5,13.0749
-60.5,-88.5,11.374
-60.5,-87.5,20.4153
-60.5,-86.5,18.4199
-60.5,-85.5,15.8243
-60.5,-84.5,13.2
-60.5,-83.5,25.8811
-60.5,-82.5,31.7909
-60.5,-81.5,50.455
-60.5,-80.5,48.4246
-60.5,-79.5,47.2088
-60.5,-78.5,46.3719
-60.5,-77.5,52.2697
-60.5,-76.5,59.3862
-60.5,-75.5,37.0609
-60.5,-74.5,45.2422
-60.5,-73.5,29.4747
-60.5,-72.5,3.9243
-60.5,-71.5,-6.1437
-60.5,-70.5,-24.5415
-60.5,-69.5,-24.1706
-60.5,-68.5,-20.8711
-60.5,-67.5,-6.0298
-60.5,-66.5,1.0143
-60.5,-65.5,1.8996
-60.5,-64.5,12.3479
-60.5,-63.5,33.1205
-60.5,-62.5,29.2591
-60.5,-61.5,23.6251
-60.5,-60.5,54.9266
-60.5,-59.5,30.2998
-60.5,-58.5,4.1417
-60.5,-57.5,5.3372
-60.5,-56.5,-11.7528
-60.5,-55.5,-20.145
-60.5,-54.5,-23.0804
-60.5,-53.5,-22.9336
-60.5,-52.5,-34.6358
-60.5,-51.5,-76.2374
-60.5,-50.5,-93.824
-60.5,-49.5,-95.2161
-60.5,-48.5,-73.0055
-60.5,-47.5,-31.0527
-60.5,-46.5,-10.1506
-60.5,-45.5,14.247
-60.5,-44.5,4.5007
-60.5,-43.5,-3.8014
-60.5,-42.5,15.1215
-60.5,-41.5,41.9479
-60.5,-40.5,79.6677
-60.5,-39.5,98.9319
-60.5,-38.5,123.3412
-60.5,-37.5,158.3048
-60.5,-36.5,220.5388
-60.5,-35.5,272.6689
-60.5,-34.5,314.0206
-60.5,-33.5,332.1802
-60.5,-32.5,351.5203
-60.5,-31.5,341.226
-60.5,-30.5,318.6078
-60.5,-29.5,306.7535
-60.5,-28.5,298.0988
-60.5,-27.5,277.4789
-60.5,-26.5,265.7918
-60.5,-25.5,312.8849
-60.5,-24.5,344.9363
-60.5,-23.5,338.8766
-60.5,-22.5,336.6188
-60.5,-21.5,341.835
-60.5,-20.5,348.4999
-60.5,-19.5,367.6523
-60.5,-18.5,383.0228
-60.5,-17.5,392.2299
-60.5,-16.5,393.1711
-60.5,-15.5,395.0492
-60.5,-14.5,391.1114
-60.5,-13.5,384.3808
-60.5,-12.5,394.4207
-60.5,-11.5,402.7285
-60.5,-10.5,422.1647
-60.5,-9.5,453.7634
-60.5,-8.5,456.9993
-60.5,-7.5,463.6914
-60.5,-6.5,461.4677
-60.5,-5.5,457.5705
-60.5,-4.5,463.6712
-60.5,-3.5,464.5539
-60.5,-2.5,468.4205
-60.5,-1.5,472.252
-60.5,-0.5,469.5719
-60.5,0.5,471.6028
-60.5,1.5,475.9655
-60.5,2.5,482.7536
-60.5,3.5,481.3137
-60.5,4.5,481.317
-60.5,5.5,477.6761
-60.5,6.5,467.8537
-60.5,7.5,449.6575
-60.5,8.5,430.919
-60.5,9.5,419.7403
-60.5,10.5,409.4399
-60.5,11.5,413.5299
-60.5,12.5,407.1165
-60.5,13.5,401.7636
-60.5,14.5,395.4198
-60.5,15.5,396.209
-60.5,16.5,410.0592
-60.5,17.5,430.3502
-60.5,18.5,438.0965
-60.5,19.5,437.2448
-60.5,20.5,433.0865
-60.5,21.5,434.7147
-60.5,22.5,435.4196
-60.5,23.5,418.7382
-60.5,24.5,435.9498
-60.5,25.5,443.0697
-60.5,26.5,436.454
-60.5,27.5,426.6981
-60.5,28.5,412.4734
-60.5,29.5,382.1471
-60.5,30.5,392.6866
-60.5,31.5,382.1372
-60.5,32.5,402.9733
-60.5,33.5,398.0677
-60.5,34.5,398.0355
-60.5,35.5,386.896
-60.5,36.5,372.9958
-60.5,37.5,365.7885
-60.5,38.5,362.7371
-60.5,39.5,355.4582
-60.5,40.5,343.1854
-60.5,41.5,337.7219
-60.5,42.5,341.2662
-60.5,43.5,341.5248
-60.5,44.5,343.9536
-60.5,45.5,348.7304
-60.5,46.5,340.6318
-60.5,47.5,337.8117
-60.5,48.5,323.1517
-60.5,49.5,308.407
-60.5,50.5,298.4108
-60.5,51.5,291.0131
-60.5,52.5,261.2619
-60.5,53.5,235.7671
-60.5,54.5,234.4886
-60.5,55.5,213.2971
-60.5,56.5,191.674
-60.5,57.5,183.948
-60.5,58.5,172.1008
-60.5,59.5,155.6911
-60.5,60.5,131.0794
-60.5,61.5,111.2478
-60.5,62.5,101.0518
-60.5,63.5,96.6526
-60.5,64.5,88.503
-60.5,65.5,74.0683
-60.5,66.5,64.4079
-60.5,67.5,39.2044
-60.5,68.5,-8.0975
-60.5,69.5,-23.3829
-60.5,70.5,-33.4392
-60.5,71.5,-59.7186
-60.5,72.5,-49.6452
-60.5,73.5,-74.9059
-60.5,74.5,-78.6668
-60.5,75.5,-60.3158
-60.5,76.5,-71.1231
-60.5,77.5,-83.7719
-60.5,78.5,-128.27
-60.5,79.5,-152.9952
-60.5,80.5,-147.2859
-60.5,81.5,-147.2897
-60.5,82.5,-154.3416
-60.5,83.5,-157.761
-60.5,84.5,-164.1026
-60.5,85.5,-160.5826
-60.5,86.5,-194.7315
-60.5,87.5,-231.1293
-60.5,88.5,-217.7085
-60.5,89.5,-207.6492
-60.5,90.5,-203.5577
-60.5,91.5,-217.8516
