lat,lon,day_max,night_min
-1,41,393.0067,93.7483
-1,42,395.2957,94.1961
-1,43,395.4597,93.9424
-1,44,394.874,94.4514
-1,45,395.3974,94.7452
-1,46,395.6223,94.6348
-1,47,395.2586,93.4201
-1,48,395.9258,93.647
-1,49,395.9312,94.2872
-1,50,395.8699,94.2903
-1,51,395.8203,93.8924
-1,52,395.4109,94.6346
-1,53,396.4352,95.008
-1,54,396.2773,94.0552
-1,55,395.7083,94.6244
-1,56,395.3447,94.3433
-1,57,395.8094,93.9838
-1,58,395.1715,94.1658
-1,59,395.7292,93.9321
-1,60,395.562,93.886
-1,61,394.7035,94.11
-1,62,393.958,93.9255
-1,63,395.3766,93.8679
-1,64,395.2873,93.3054
-1,65,394.5172,94.5808
-1,66,394.0777,94.2178
-1,67,394.4243,93.4259
-1,68,394.6628,93.3532
-1,69,394.8799,93.3949
-1,70,394.208,94.0846
-1,71,393.5388,92.8974
-1,72,395.3733,93.6885
-1,73,394.1605,91.6691
-1,74,399.9336,92.9988
-1,75,393.758,93.6596
-1,76,392.1459,92.6827
-1,77,395.0123,92.5407
-1,78,392.9931,92.8217
-1,79,393.9502,93.0122
-1,80,394.1703,93.0115
-1,81,395.9169,93.0602
-1,82,394.7165,93.4445
-1,83,395.892,92.7811
-1,84,395.5565,92.5993
-1,85,396.1517,92.6022
-1,86,396.2556,93.6051
-1,87,396.0584,95.1528
-1,88,396.2957,93.791
-1,89,395.9413,93.693
-1,90,395.6455,91.6718
-1,91,394.8026,92.38
-1,92,395.2245,92.9651
-1,93,392.7967,92.2966
-1,94,393.4056,92.1435
-1,95,394.1631,91.4822
-1,96,393.053,94.4151
-1,97,394.6031,89.1272
-1,98,393.346,91.7808
-1,99,393.1074,92.3224
-1,100,393.0696,92.5703
-1,101,394.3135,91.5556
-1,102,394.9101,91.5686
-1,103,394.2657,92.4139
-1,104,393.2675,91.9526
-1,105,392.5829,92.9653
-1,106,392.0544,92.7902
-1,107,391.6965,93.4145
-1,108,390.3204,92.8315
-1,109,390.6484,92.2765
-1,110,393.0293,93.7853
-1,111,394.3332,92.8264
-1,112,394.3014,91.0405
-1,113,394.9305,91.3227
-1,114,391.3677,87.552
-1,115,391.2337,92.3617
-1,116,391.8969,93.3079
-1,117,391.71,91.7616
-1,118,390.8472,93.9175
-1,119,387.8193,94.2808
-1,120,391.6214,94.7056
-1,121,388.7888,95.9627
-1,122,388.243,95.3506
-1,123,388.0938,94.9529
-1,124,387.4388,93.6938
-1,125,388.3042,94.7644
-1,126,388.6204,94.6516
-1,127,388.8331,93.2494
-1,128,392.3169,93.724
-1,129,391.6497,93.6873
-1,130,391.6306,93.6755
-1,131,392.7513,92.6259
-1,132,391.3292,94.752
-1,133,392.1515,94.8189
-1,134,392.2563,93.5749
-1,135,392.4135,94.6317
-1,136,392.0282,94.3023
-1,137,391.1996,94.0113
-1,138,391.8152,94.5153
-1,139,391.8052,93.9044
-1,140,391.2661,93.7854
-1,141,391.5096,93.3185
-1,142,392.2548,93.1449
-1,143,392.1573,93.9977
-1,144,392.7372,93.026
-1,145,393.3105,93.4484
-1,146,392.1765,92.4316
-1,147,392.323,93.357
-1,148,391.2281,93.939
-1,149,391.995,93.8316
-1,150,393.3694,93.4874
-1,151,392.1785,91.6661
-1,152,392.3829,91.0612
-1,153,391.9875,91.0873
-1,154,391.7889,91.7383
-1,155,392.5168,91.9019
-1,156,391.2966,92.5813
-1,157,391.804,92.9884
-1,158,391.7587,92.8957
-1,159,392.5758,93.8362
-1,160,392.3214,94.3398
-1,161,391.4967,93.8659
-1,162,393.0201,93.7237
-1,163,391.9876,94.5033
-1,164,392.1378,94.0619
-1,165,394.3169,93.3016
-1,166,394.226,94.7715
-1,167,395.0217,93.4355
-1,168,393.4393,94.4853
-1,169,393.7704,95.1214
-1,170,393.5417,94.6849
-1,171,390.714,95.0876
-1,172,396.6371,94.4582
-1,173,393.1895,94.641
-1,174,391.1308,94.6377
-1,175,393.4476,94.2551
-1,176,391.7567,94.4029
-1,177,390.9571,94.2187
-1,178,390.0905,94.1442
-1,179,393.9601,95.1202
-1,180,391.165,94.5635
0,-180,389.8259,95.4579
0,-179,390.085,95.1554
0,-178,390.9899,94.4157
0,-177,393.101,93.9618
0,-176,390.8766,94.791
0,-175,394.0266,93.6848
0,-174,392.9108,94.3503
0,-173,392.7181,93.6992
0,-172,392.3406,93.1741
0,-171,394.0948,93.4084
0,-170,395.1969,94.2011
0,-169,393.2423,93.1445
0,-168,394.2878,93.4577
0,-167,393.1448,93.7025
0,-166,391.6587,94.1479
0,-165,391.938,93.7746
0,-164,392.5908,93.5563
0,-163,392.0439,93.6505
0,-162,389.9073,93.6143
0,-161,392.5429,92.9441
0,-160,389.7997,94.9484
0,-159,388.6652,95.1238
0,-158,388.8404,94.8524
0,-157,389.8309,94.0368
0,-156,390.6631,94.5579
0,-155,400.674,94.2453
0,-154,392.4806,92.8025
0,-153,401.6588,93.0376
0,-152,390.986,94.1806
0,-151,394.7659,92.9632
0,-150,391.444,93.0986
0,-149,391.9934,93.6593
0,-148,392.3158,93.9498
0,-147,391.3091,93.8811
0,-146,392.371,93.8077
0,-145,391.6085,93.7924
0,-144,391.025,92.6534
0,-143,391.15,93.294
0,-142,390.823,94.1997
0,-141,391.6602,93.5969
0,-140,388.756,95.4631
0,-139,389.6033,97.1746
0,-138,396.6551,97.3557
0,-137,390.3111,95.0918
0,-136,388.4238,94.5672
0,-135,387.6603,94.3721
0,-134,390.1701,93.0798
0,-133,392.3129,93.6589
0,-132,389.3061,92.9234
0,-131,390.1896,93.8944
0,-130,391.0278,94.0256
0,-129,392.7584,93.5113
0,-128,391.1082,93.7482
0,-127,391.336,94.4742
0,-126,391.8458,95.0017
0,-125,391.7732,94.9335
0,-124,391.2863,95.3642
0,-123,390.6076,95.1853
0,-122,391.2647,93.3972
0,-121,394.9071,94.2952
0,-120,394.198,94.6122
0,-119,394.6961,93.9885
0,-118,393.4513,93.9346
0,-117,393.1892,94.0057
0,-116,392.961,93.6951
0,-115,393.0514,91.0799
0,-114,392.0209,94.3726
0,-113,391.5493,94.4224
0,-112,391.2733,94.938
0,-111,392.6365,94.0706
0,-110,392.0509,94.0226
0,-109,392.2091,93.6262
0,-108,392.2731,93.1522
0,-107,391.5859,93.9627
0,-106,391.2834,94.4068
0,-105,390.6817,92.0962
0,-104,391.4933,93.3785
0,-103,391.6924,93.8303
0,-102,392.1747,93.8072
0,-101,392.0983,93.6321
0,-100,391.0798,93.1834
0,-99,391.3357,93.5672
0,-98,391.749,92.1658
0,-97,392.1456,94.0161
0,-96,392.1619,94.3372
0,-95,394.2058,94.0396
0,-94,392.8199,94.497
0,-93,392.2911,93.2665
0,-92,392.5982,93.3221
0,-91,392.9008,92.484
0,-90,393.4153,92.3354
0,-89,403.5272,92.9096
0,-88,392.6816,92.4895
0,-87,391.0437,94.1742
0,-86,391.6388,93.6423
0,-85,392.6908,92.9729
0,-84,393.5427,92.4655
0,-83,392.806,93.8696
0,-82,392.9517,93.5771
0,-81,393.1716,93.2737
0,-80,394.1449,90.7679
0,-79,393.7732,92.0673
0,-78,393.3149,92.2525
0,-77,393.3556,92.3596
0,-76,391.7415,93.4414
0,-75,392.0367,93.2032
0,-74,392.6714,93.764
0,-73,392.1858,92.3814
0,-72,393.0253,93.5359
0,-71,392.4972,93.6106
0,-70,392.0981,93.414
0,-69,391.9076,93.7394
0,-68,392.578,93.4402
0,-67,392.481,93.6336
0,-66,393.4012,92.8792
0,-65,394.9816,94.5898
0,-64,395.2477,93.3053
0,-63,396.4335,93.1948
0,-62,396.5132,93.1653
0,-61,395.9699,94.1933
0,-60,396.5632,93.8902
0,-59,396.7037,94.8408
0,-58,396.5652,94.0613
0,-57,396.4069,94.584
0,-56,396.4617,94.6442
0,-55,396.622,94.1813
0,-54,396.7778,92.6973
0,-53,396.7561,94.4018
0,-52,396.8573,94.8283
0,-51,396.5869,91.9621
0,-50,396.1369,92.1369
0,-49,396.2578,93.6488
0,-48,396.0434,93.8049
0,-47,395.8795,93.7775
0,-46,395.919,94.7886
0,-45,396.7682,95.3551
0,-44,397.0843,95.415
0,-43,395.1112,94.8202
0,-42,395.8628,95.5279
0,-41,395.5625,95.1565
0,-40,395.5897,95.6334
0,-39,395.7187,95.0673
0,-38,395.3582,94.9484
0,-37,395.1927,94.9581
0,-36,395.1581,94.4987
0,-35,394.4442,95.4757
0,-34,394.8859,94.7572
0,-33,395.2642,94.8345
0,-32,394.9081,94.2063
0,-31,395.2966,93.6931
0,-30,394.937,94.1101
0,-29,395.5443,94.9255
0,-28,395.3657,93.9924
0,-27,394.7206,94.5475
0,-26,397.2845,94.1347
0,-25,394.8372,92.3112
0,-24,394.8223,92.936
0,-23,394.3284,94.3137
0,-22,394.1305,94.0769
0,-21,393.8958,93.3517
0,-20,394.5455,94.4641
0,-19,393.5722,93.1001
0,-18,393.626,92.9594
0,-17,393.598,93.4826
0,-16,394.4731,93.6288
0,-15,395.2941,94.0318
0,-14,394.832,93.409
0,-13,394.8556,93.1101
0,-12,395.1482,94.0367
0,-11,395.0552,94.7326
0,-10,395.0328,92.8523
0,-9,395.0093,93.7497
0,-8,393.9117,93.3651
0,-7,394.0392,93.5918
0,-6,393.1207,94.1048
0,-5,393.2445,93.4696
0,-4,393.5516,94.13
0,-3,393.8589,93.3487
0,-2,394.2897,92.8153
0,-1,394.9823,93.2316
0,0,394.6426,94.2663
0,1,393.6108,94.921
0,2,392.0968,95.0365
0,3,392.2901,93.444
0,4,391.4932,94.927
0,5,392.5971,93.7325
0,6,391.6825,94.5193
0,7,390.5377,94.1391
0,8,390.9199,91.8109
0,9,390.8351,94.4185
0,10,389.6009,94.576
0,11,390.6652,93.7451
0,12,391.669,94.4565
0,13,392.38,94.5228
0,14,391.494,94.1922
0,15,391.4394,94.4705
0,16,392.9621,94.3352
0,17,392.5484,93.9893
0,18,393.136,94.6147
0,19,394.8734,94.6596
0,20,394.4278,94.2803
0,21,394.726,93.9815
0,22,394.9126,93.117
0,23,395.2701,94.3268
0,24,395.3598,92.7147
0,25,395.3832,94.3991
0,26,395.3289,94.2978
0,27,395.5607,93.8109
0,28,395.453,93.981
0,29,395.3134,94.5386
0,30,395.6073,94.654
0,31,395.0478,93.4174
0,32,394.7851,95.2434
0,33,391.4745,96.4593
0,34,393.2483,95.5592
0,35,392.5693,94.1705
0,36,393.5237,94.3717
0,37,394.3369,94.0862
0,38,394.1665,94.9232
0,39,394.8259,94.4214
0,40,395.8843,93.8109
0,41,393.2895,93.9863
0,42,395.3596,94.3235
0,43,395.4014,94.7976
0,44,395.5174,94.0
0,45,395.5456,94.3324
0,46,395.6512,94.5356
0,47,395.0599,93.3099
0,48,395.7563,94.0561
0,49,395.7601,94.371
0,50,395.5637,94.0381
0,51,395.4284,94.5546
0,52,394.9026,94.8086
0,53,396.2747,94.1435
0,54,395.9254,94.2461
0,55,395.8774,95.1194
0,56,396.2532,94.2737
0,57,396.0048,94.5111
0,58,395.7246,94.2234
0,59,395.719,93.9883
0,60,394.526,94.1599
0,61,394.6896,94.2385
0,62,394.4353,94.0755
0,63,395.8543,94.7348
0,64,395.1382,93.9902
0,65,395.5124,94.7612
0,66,395.1526,94.7801
0,67,438.9996,93.1814
0,68,396.0155,93.1599
0,69,392.5195,92.4872
0,70,395.0782,92.4785
0,71,392.0735,92.3681
0,72,394.3188,92.5705
0,73,392.6442,92.2345
0,74,394.8594,92.9612
0,75,393.5638,92.5982
0,76,395.6848,93.2796
0,77,394.6989,91.408
0,78,394.4762,93.2584
0,79,394.5563,91.7693
0,80,394.9227,92.3638
0,81,395.1159,93.3657
0,82,394.4306,91.9641
0,83,395.8493,93.0267
0,84,396.2732,91.6976
0,85,395.6978,92.4645
0,86,396.4884,92.4049
0,87,396.5173,94.5207
0,88,396.3714,93.8311
0,89,396.5616,94.2724
0,90,396.573,93.1375
0,91,396.2444,92.6273
0,92,395.3747,93.0349
0,93,394.5671,92.8606
0,94,392.8917,92.236
0,95,391.586,92.7039
0,96,392.172,92.8541
0,97,393.8598,91.6228
0,98,392.4715,91.1222
0,99,392.5106,91.6693
0,100,392.3346,92.976
0,101,392.4729,92.6167
0,102,393.1267,92.4587
0,103,392.3698,92.0874
0,104,392.5901,92.4131
0,105,392.4163,92.2534
0,106,390.5605,93.1739
0,107,390.5315,91.7571
0,108,390.68,92.6053
0,109,392.2399,90.6576
0,110,392.1637,92.9837
0,111,392.4494,90.8802
0,112,393.1654,90.9977
0,113,393.2137,91.4855
0,114,395.1586,91.1658
0,115,397.8379,92.9947
0,116,392.2585,92.3121
0,117,390.0302,93.1955
0,118,389.1449,94.586
0,119,389.193,93.7457
0,120,388.645,94.8323
0,121,388.8304,94.5158
0,122,387.6239,95.2644
0,123,388.7606,94.3061
0,124,389.0895,94.0653
0,125,391.636,94.2431
0,126,390.7061,94.5895
0,127,388.7493,94.5217
0,128,391.7513,93.2058
0,129,390.8551,93.9939
0,130,391.7522,93.8839
0,131,392.3871,94.102
0,132,390.7471,95.0363
0,133,391.3178,95.1626
0,134,391.1436,94.2912
0,135,392.8061,94.2078
0,136,391.3953,94.4233
0,137,391.8115,94.225
0,138,392.7555,93.6676
0,139,392.1132,92.8383
0,140,391.7878,93.9567
0,141,392.0846,93.072
0,142,391.6125,92.9655
0,143,391.9064,93.2024
0,144,392.8717,93.6975
0,145,394.1532,93.2275
0,146,392.5744,92.392
0,147,392.8786,93.8094
0,148,393.3715,93.3752
0,149,393.0013,93.9385
0,150,392.0063,91.7762
0,151,392.6124,92.5318
0,152,392.3363,91.7136
0,153,391.9031,91.702
0,154,392.0439,92.3721
0,155,392.1539,93.3738
0,156,391.4577,94.0304
0,157,392.2537,92.9806
0,158,392.1813,93.0081
0,159,392.7416,93.6471
0,160,392.1286,93.3008
0,161,391.6734,93.7479
0,162,392.5506,94.2549
0,163,392.0416,93.8168
0,164,391.613,94.5513
0,165,393.5627,94.9042
0,166,393.8797,94.1184
0,167,393.3007,93.4025
0,168,392.9593,94.5185
0,169,392.0297,94.6791
0,170,391.8316,94.6454
0,171,392.2813,93.8173
0,172,392.6912,94.5996
0,173,392.8048,93.9575
0,174,390.7822,93.9558
0,175,395.9399,93.9137
0,176,391.3972,95.0334
0,177,389.0723,94.228
0,178,389.9434,95.028
0,179,391.2807,94.2182
0,180,390.0203,95.0772
1,-180,389.5345,95.3564
1,-179,390.1682,95.1255
1,-178,393.0581,93.6339
1,-177,393.324,94.3912
1,-176,394.2806,94.7851
1,-175,392.8928,93.786
1,-174,392.118,94.4115
1,-173,392.3065,92.8256
1,-172,392.551,93.8513
1,-171,393.5178,93.6116
1,-170,396.9293,94.444
1,-169,391.7614,94.4017
1,-168,391.7344,94.4293
1,-167,392.32,93.9134
1,-166,393.1942,93.9425
1,-165,392.5095,94.2056
1,-164,392.52,94.1911
1,-163,391.0659,93.9164
1,-162,390.5709,94.5151
1,-161,388.1947,94.5586
1,-160,386.797,94.9068
1,-159,388.6269,95.3199
1,-158,389.1277,95.0985
1,-157,391.1625,94.1328
1,-156,397.1927,94.1144
1,-155,391.8905,94.624
1,-154,391.8255,93.8427
1,-153,390.9355,93.0638
1,-152,391.3824,91.2227
1,-151,391.8565,93.2463
1,-150,391.0524,93.5102
1,-149,391.6211,92.9517
1,-148,391.8009,93.2256
1,-147,391.7322,93.9716
1,-146,392.6708,93.9529
1,-145,392.2712,93.7874
1,-144,390.6273,94.0344
1,-143,391.6682,92.7682
1,-142,391.1073,92.8006
1,-141,389.9235,92.8018
1,-140,389.6164,94.2524
1,-139,390.1223,95.3665
1,-138,389.9919,94.3647
1,-137,389.7696,95.0348
1,-136,388.0259,94.3186
1,-135,388.0995,94.013
1,-134,390.9531,93.1591
1,-133,389.6369,92.4275
1,-132,389.7645,93.0335
1,-131,391.2621,94.414
1,-130,390.2556,94.2066
1,-129,390.4256,94.0423
1,-128,391.305,95.0516
1,-127,391.7126,94.9896
1,-126,390.9428,96.332
1,-125,390.9247,96.7615
1,-124,388.5475,95.9368
1,-123,392.4092,94.0312
1,-122,393.1682,92.7545
1,-121,405.1021,94.7171
1,-120,391.9402,94.9708
1,-119,392.8655,95.1306
1,-118,393.6776,94.1073
1,-117,393.5391,93.7734
1,-116,393.2291,93.7818
1,-115,392.4298,91.5808
1,-114,392.7933,93.6298
1,-113,392.7143,94.2526
1,-112,391.8889,94.198
1,-111,390.3941,94.0673
1,-110,391.7411,93.8718
1,-109,390.899,93.4225
1,-108,391.3674,93.768
1,-107,391.0046,93.7954
1,-106,390.7299,89.8644
1,-105,390.7588,94.1974
1,-104,391.6981,93.1316
1,-103,391.7935,94.1534
1,-102,391.3076,94.1898
1,-101,391.2471,94.2994
1,-100,390.8112,94.4624
1,-99,391.5767,93.9352
1,-98,391.1465,94.1226
1,-97,391.6167,93.4859
1,-96,392.6035,93.6628
1,-95,401.4611,92.5464
1,-94,392.3781,94.4682
1,-93,393.9331,93.5319
1,-92,391.5476,93.9809
1,-91,393.4217,92.5917
1,-90,392.5097,93.5675
1,-89,393.9424,92.7796
1,-88,393.2419,92.3612
1,-87,393.4606,93.8382
1,-86,391.447,92.9596
1,-85,392.5497,93.5878
1,-84,392.3123,92.048
1,-83,393.3817,91.4917
1,-82,393.9761,93.4662
1,-81,394.6351,93.344
1,-80,393.7392,92.2435
1,-79,394.036,92.4324
1,-78,393.1583,92.3571
1,-77,392.91,92.6627
1,-76,392.0206,93.5929
1,-75,390.3126,94.3617
1,-74,391.8454,92.028
1,-73,392.6803,92.2577
1,-72,393.1873,93.1181
1,-71,393.4582,93.897
1,-70,392.3759,94.44
1,-69,392.1334,94.2264
1,-68,392.0562,93.3937
1,-67,392.9427,93.7594
1,-66,393.3994,92.7542
1,-65,396.1197,93.0043
1,-64,395.605,92.6006
1,-63,396.869,93.7989
1,-62,396.4909,93.8777
1,-61,396.1972,93.8588
1,-60,396.8295,93.9052
1,-59,396.7386,94.5863
1,-58,396.7218,92.2405
1,-57,396.5337,94.3838
1,-56,396.4321,94.4421
1,-55,396.6142,94.2258
1,-54,396.9932,93.8593
1,-53,396.8343,94.7097
1,-52,396.7164,94.3266
1,-51,396.4219,95.759
1,-50,396.3026,93.2301
1,-49,396.4707,94.2446
1,-48,395.9151,95.5339
1,-47,395.8653,95.0155
1,-46,395.8441,94.415
1,-45,396.2473,94.7555
1,-44,396.1593,94.6154
1,-43,395.3147,93.9097
1,-42,395.8454,94.8704
1,-41,395.0152,94.5643
1,-40,395.3274,96.5337
1,-39,395.5124,93.9514
1,-38,395.1986,93.9783
1,-37,395.1068,94.5209
1,-36,394.6488,94.3943
1,-35,394.0427,95.7797
1,-34,394.4778,95.2072
1,-33,395.0285,94.8819
1,-32,394.9187,94.9646
1,-31,394.4856,92.9901
1,-30,394.6612,94.2659
1,-29,394.8238,94.8076
1,-28,394.5834,94.202
1,-27,394.5636,94.2892
1,-26,394.5588,94.2991
1,-25,394.1976,94.5104
1,-24,394.336,94.1068
1,-23,393.7027,94.1417
1,-22,393.2676,94.3403
1,-21,393.2042,94.1969
1,-20,394.0456,93.7605
1,-19,392.1378,93.9274
1,-18,393.2965,94.1449
1,-17,393.6713,93.8348
1,-16,395.1188,93.397
1,-15,394.9905,95.1544
1,-14,395.303,94.4277
1,-13,395.5611,93.5338
1,-12,394.911,94.2541
1,-11,395.2603,93.753
1,-10,395.6972,93.2311
1,-9,395.5559,94.1119
1,-8,395.1416,94.4206
1,-7,394.8203,93.4544
1,-6,393.8237,93.71
1,-5,393.9434,93.9232
1,-4,394.6084,93.9023
1,-3,393.7388,93.8038
1,-2,394.534,93.5207
1,-1,394.9665,93.8841
1,0,394.0869,94.5559
1,1,393.7152,95.0051
1,2,393.4767,94.2946
1,3,393.2477,94.6339
1,4,391.4369,94.895
1,5,391.5055,94.0106
1,6,391.8278,93.3742
1,7,390.5956,93.9911
1,8,390.9656,92.8847
1,9,390.8106,94.5564
1,10,389.9021,94.6331
1,11,390.0639,93.9458
1,12,391.0489,94.7167
1,13,391.7551,93.7982
1,14,391.749,91.1785
1,15,391.9866,94.5497
1,16,393.0257,94.2108
1,17,392.9784,94.2636
1,18,393.4106,94.4421
1,19,394.4677,94.1436
1,20,394.6438,94.133
1,21,394.3362,93.9614
1,22,395.6178,94.3044
1,23,395.7505,94.6635
1,24,395.1808,93.8487
1,25,395.2525,93.9296
1,26,395.216,94.9666
1,27,395.1217,95.1081
1,28,395.2972,94.8457
1,29,395.2531,94.3318
1,30,395.8169,94.0083
1,31,395.6861,93.4461
1,32,395.5182,94.8997
1,33,392.6917,95.4058
1,34,392.6822,94.7716
1,35,393.188,94.7327
1,36,395.3979,94.63
1,37,395.957,94.4056
1,38,395.6379,93.2663
1,39,395.7426,92.8471
1,40,394.9134,93.7656
1,41,394.2463,94.2605
1,42,394.363,94.0696
1,43,393.826,94.5464
1,44,395.5012,94.422
1,45,395.324,94.2949
1,46,395.12,94.1137
1,47,394.7159,94.5653
1,48,395.4559,93.138
1,49,395.4279,94.2361
1,50,395.2587,93.7343
1,51,395.8179,94.1799
1,52,395.3834,94.4766
1,53,396.2442,93.8357
1,54,396.1093,94.6728
1,55,395.8593,94.9634
1,56,396.1656,94.3143
1,57,396.1521,94.0587
1,58,395.8685,93.6981
1,59,395.907,94.2304
1,60,394.4095,94.5525
1,61,393.7456,94.7843
1,62,394.9888,94.0011
1,63,395.5863,94.6705
1,64,395.544,93.7975
1,65,395.81,93.9966
1,66,395.868,93.9535
1,67,394.719,93.7094
1,68,394.6109,93.9567
1,69,393.2957,94.1798
1,70,393.2078,92.5563
1,71,392.8449,91.7166
1,72,392.7268,92.7547
1,73,394.7473,91.8401
1,74,393.4861,93.7188
1,75,393.4026,93.561
1,76,393.613,92.6954
1,77,395.135,93.2023
1,78,392.954,93.7197
1,79,393.3804,93.1301
1,80,393.2312,93.4354
1,81,396.4833,92.8324
1,82,394.5398,93.2266
1,83,394.8987,92.2192
1,84,395.9702,90.7598
1,85,395.7643,93.6313
1,86,396.244,92.2244
1,87,396.424,93.8267
1,88,396.418,94.432
1,89,397.4442,94.1235
1,90,396.2441,93.3673
1,91,396.5665,94.4722
1,92,395.7619,94.049
1,93,393.2123,93.8167
1,94,393.8046,91.7954
1,95,392.8663,93.3872
1,96,392.2595,94.1586
1,97,392.3783,92.1612
1,98,392.3633,91.2951
1,99,393.3879,91.7548
1,100,391.9871,91.6992
1,101,391.975,93.2782
1,102,393.3172,93.0432
1,103,391.9648,91.5654
1,104,392.4777,93.5929
1,105,391.3678,92.0402
1,106,391.2281,92.09
1,107,390.6774,91.475
1,108,391.7096,91.2388
1,109,391.8808,91.6516
1,110,391.4777,92.4081
1,111,392.3525,91.3201
1,112,393.2462,91.6887
1,113,394.4954,91.6319
1,114,392.486,91.9697
1,115,392.5657,93.3006
1,116,391.7308,93.631
1,117,388.2006,94.9507
1,118,387.9582,95.093
1,119,390.0862,94.768
1,120,388.9009,95.3957
1,121,387.1657,95.7418
1,122,387.3891,95.1085
1,123,388.4578,94.0719
1,124,388.5901,94.6488
1,125,391.6576,93.7443
1,126,391.2209,93.69
1,127,390.7358,93.811
1,128,390.0157,93.6829
1,129,390.9825,93.1601
1,130,391.0608,94.2084
1,131,390.9707,94.4701
1,132,390.9101,94.9749
1,133,390.554,94.6039
1,134,392.2649,95.2138
1,135,393.407,94.1723
1,136,391.2593,94.2598
1,137,393.5766,93.2913
1,138,393.7086,92.3556
1,139,392.5152,91.4333
1,140,392.5467,93.4119
1,141,391.9191,93.8676
1,142,391.7372,92.9984
1,143,391.6647,93.7216
1,144,392.3824,93.7681
1,145,393.1139,92.6852
1,146,393.9757,92.7276
1,147,391.2229,93.351
1,148,393.0092,92.415
1,149,393.6306,93.7534
1,150,391.8335,92.2417
1,151,392.5734,93.1752
1,152,393.1492,92.8614
1,153,392.787,93.3099
1,154,393.192,92.4584
1,155,397.7763,92.5491
1,156,391.9778,93.5037
1,157,392.5623,93.6141
1,158,391.9927,93.7226
1,159,392.9862,93.645
1,160,392.8745,93.4121
1,161,392.5259,93.8804
1,162,392.0859,93.05
1,163,391.3473,94.4564
1,164,391.6468,93.1392
1,165,391.4889,94.2186
1,166,391.3653,94.5191
1,167,392.7954,93.8292
1,168,392.2332,94.8669
1,169,392.6852,94.3751
1,170,391.5632,94.9256
1,171,392.8286,93.8414
1,172,393.665,94.6173
1,173,392.3303,93.2923
1,174,391.8757,94.2942
1,175,392.9892,94.2066
1,176,391.5586,94.6754
1,177,388.905,94.2104
1,178,390.2209,94.4506
1,179,390.1529,94.103
1,180,390.7875,94.9385
2,-180,389.9237,95.1726
2,-179,390.1892,95.0598
2,-178,389.8085,94.2103
2,-177,390.7137,94.4787
2,-176,391.5749,94.8307
2,-175,392.9684,94.0082
2,-174,401.2431,94.1551
2,-173,393.3217,91.2571
2,-172,392.3663,93.421
2,-171,391.6003,95.0045
2,-170,391.1957,94.3232
2,-169,393.0443,94.4744
2,-168,392.1764,94.8475
2,-167,392.1695,93.813
2,-166,391.9978,93.236
2,-165,392.1353,94.3606
2,-164,391.601,94.7073
2,-163,391.1416,94.2797
2,-162,390.3446,93.7269
2,-161,388.673,94.9174
2,-160,387.7349,94.3794
2,-159,399.1064,95.3607
2,-158,389.782,93.3573
2,-157,390.0386,94.305
2,-156,391.0365,92.9434
2,-155,391.6776,94.0889
2,-154,391.6209,93.2014
2,-153,391.0732,93.8876
2,-152,390.8945,92.6969
2,-151,392.0198,92.6006
2,-150,391.1918,93.1415
2,-149,391.9532,94.225
2,-148,392.42,93.7709
2,-147,392.9653,95.1754
2,-146,392.7774,94.2537
2,-145,392.7257,94.0833
2,-144,390.9459,94.2508
2,-143,390.2124,93.1785
2,-142,390.1841,92.7409
2,-141,390.6665,93.0834
2,-140,391.653,93.8402
2,-139,390.2375,93.8587
2,-138,389.0109,93.7826
2,-137,387.1666,94.7466
2,-136,388.6615,94.2801
2,-135,388.6967,94.4488
2,-134,387.6633,94.0519
2,-133,401.2845,93.9099
2,-132,389.5366,94.5576
2,-131,390.8906,94.1053
2,-130,391.308,94.7129
2,-129,392.9188,93.7721
2,-128,392.998,94.5998
2,-127,391.9263,94.9206
2,-126,389.7746,95.6566
2,-125,391.3871,95.3094
2,-124,391.8037,94.6985
2,-123,392.4729,94.3386
2,-122,393.401,92.8913
2,-121,393.6002,94.8685
2,-120,392.5781,95.5736
2,-119,393.4882,94.1075
2,-118,392.8894,94.4071
2,-117,393.539,93.9425
2,-116,392.7157,94.2148
2,-115,393.2906,93.7374
2,-114,392.879,94.7422
2,-113,391.7752,94.3834
2,-112,391.4139,94.3181
2,-111,390.1787,94.5019
2,-110,391.9868,93.924
2,-109,391.5182,95.7263
2,-108,390.4137,93.9466
2,-107,389.6313,93.8835
2,-106,391.0487,94.4933
2,-105,390.093,94.5849
2,-104,390.9931,94.1659
2,-103,391.0336,94.3479
2,-102,390.7942,94.4449
2,-101,388.6436,95.3354
2,-100,390.5467,95.4118
2,-99,389.7165,95.0159
2,-98,390.4231,94.759
2,-97,391.9841,93.7467
2,-96,392.3291,93.1262
2,-95,393.8094,92.8766
2,-94,394.3028,93.9851
2,-93,393.6278,94.3373
2,-92,392.6909,93.2624
2,-91,392.826,93.7017
2,-90,393.172,93.931
2,-89,392.9106,92.8843
2,-88,392.4322,92.6645
2,-87,393.6609,92.9417
2,-86,391.935,94.2505
2,-85,393.4395,93.8897
2,-84,392.1992,93.4302
2,-83,392.8563,93.7632
2,-82,393.5096,93.3573
2,-81,393.8636,93.8638
2,-80,393.2846,92.5429
2,-79,393.6367,91.1216
2,-78,393.4348,91.9218
2,-77,392.2702,93.4975
2,-76,391.6541,93.378
2,-75,392.3077,93.3755
2,-74,391.7045,93.2958
2,-73,392.1508,92.3517
